patient_id,traffic_source,device
7696,Organic Search,Android 11.0
7697,Direct,IOS 14.1
7698,Organic Search,IOS 14.5
7699,Direct,Android 10.4
7700,Organic Search,Android 10.4
7701,Direct,IOS 12.1
7702,Referral,Android 9.2
7703,Referral,Android 8.4
7704,Google Ads,Android 10.2
7705,Organic Search,IOS 15.1
7706,Organic Search,IOS 12.1
7707,Google Ads,IOS 18.0
7708,Organic Search,IOS 12.5
7709,Organic Search,IOS 15.5
7710,Organic Search,IOS 17.1
7711,Meta Ads,IOS 13.1
7712,Meta Ads,IOS 17.5
7713,Organic Search,Android 11.2
7714,Organic Search,IOS 12.0
7715,Meta Ads,IOS 16.0
7716,Meta Ads,IOS 14.1
7717,Direct,IOS 15.1
7718,Direct,IOS 12.1
7719,Direct,Android 8.5
7720,Apple Ads,IOS 17.1
7721,Direct,IOS 16.5
7722,Direct,IOS 16.1
7723,Direct,Android 12.3
7724,Direct,Android 9.4
7725,Referral,IOS 15.1
7726,Referral,Android 12.3
7727,Google Ads,IOS 16.5
7728,Referral,Android 8.4
7729,Organic Search,IOS 16.2
7730,Apple Ads,IOS 17.0
7731,Organic Search,IOS 16.4
7732,Referral,Android 9.0
7733,Direct,IOS 12.0
7734,Organic Search,Android 8.0
7735,Organic Search,Android 12.3
7736,Apple Ads,IOS 17.1
7737,Organic Search,Android 8.1
7738,Organic Search,IOS 17.4
7739,Referral,IOS 18.2
7740,Direct,Android 12.4
7741,Organic Search,Android 9.4
7742,Organic Search,IOS 12.3
7743,Direct,Android 8.4
7744,Apple Ads,IOS 13.3
7745,Direct,IOS 16.2
7746,Organic Search,IOS 12.3
7747,Referral,IOS 13.4
7748,Direct,IOS 17.1
7749,Organic Search,Android 12.2
7750,Direct,IOS 14.3
7751,Direct,Android 11.2
7752,Referral,Android 12.5
7753,Direct,IOS 18.2
7754,Direct,Android 12.4
7755,Referral,IOS 17.4
7756,Direct,Android 9.2
7757,Google Ads,Android 11.0
7758,Direct,IOS 18.3
7759,Referral,IOS 17.2
7760,Referral,IOS 13.3
7761,Organic Search,IOS 17.1
7762,Organic Search,IOS 14.2
7763,Organic Search,IOS 15.3
7764,Google Ads,IOS 16.0
7765,Organic Search,Android 10.1
7766,Direct,Android 12.0
7767,Referral,Android 9.1
7768,Referral,Android 9.0
7769,Meta Ads,Android 12.4
7770,Meta Ads,Android 10.1
7771,Referral,IOS 15.0
7772,Apple Ads,IOS 17.1
7773,Meta Ads,Android 8.2
7774,Referral,Android 9.1
7775,Referral,Android 11.0
7776,Organic Search,Android 10.3
7777,Apple Ads,IOS 17.1
7778,Organic Search,IOS 13.2
7779,Organic Search,IOS 15.1
7780,Meta Ads,Android 12.1
7781,Meta Ads,IOS 15.0
7782,Google Ads,Android 11.0
7783,Referral,IOS 14.2
7784,Referral,Android 12.5
7785,Google Ads,Android 10.0
7786,Organic Search,Android 10.1
7787,Organic Search,Android 10.5
7788,Organic Search,IOS 15.2
7789,Organic Search,IOS 13.2
7790,Direct,Android 11.2
7791,Direct,IOS 17.5
7792,Direct,IOS 18.5
7793,Meta Ads,Android 12.2
7794,Organic Search,Android 10.2
7795,Organic Search,Android 9.2
7796,Organic Search,IOS 18.4
7797,Organic Search,Android 9.4
7798,Direct,Android 9.5
7799,Referral,Android 12.3
7800,Google Ads,IOS 15.0
7801,Referral,IOS 15.3
7802,Referral,IOS 14.5
7803,Direct,Android 11.1
7804,Direct,Android 11.4
7805,Organic Search,Android 11.3
7806,Referral,IOS 16.5
7807,Referral,Android 8.1
7808,Direct,Android 8.5
7809,Apple Ads,IOS 18.0
7810,Direct,IOS 15.0
7811,Google Ads,Android 9.3
7812,Organic Search,Android 12.0
7813,Meta Ads,Android 11.4
7814,Direct,Android 11.3
7815,Apple Ads,IOS 17.1
7816,Apple Ads,IOS 13.2
7817,Google Ads,Android 12.0
7818,Meta Ads,Android 12.2
7819,Referral,IOS 14.3
7820,Direct,Android 10.1
7821,Referral,Android 8.4
7822,Organic Search,Android 10.4
7823,Direct,Android 8.0
7824,Google Ads,IOS 13.5
7825,Referral,Android 8.0
7826,Meta Ads,Android 8.4
7827,Direct,IOS 15.2
7828,Google Ads,IOS 12.0
7829,Google Ads,Android 12.4
7830,Organic Search,IOS 14.1
7831,Direct,Android 9.2
7832,Referral,Android 10.4
7833,Meta Ads,Android 8.0
7834,Direct,Android 9.2
7835,Direct,IOS 14.0
7836,Organic Search,IOS 14.2
7837,Referral,Android 8.0
7838,Organic Search,Android 12.5
7839,Direct,IOS 15.4
7840,Direct,IOS 13.2
7841,Direct,IOS 15.1
7842,Direct,Android 11.0
7843,Meta Ads,Android 9.3
7844,Apple Ads,IOS 17.1
7845,Google Ads,IOS 14.5
7846,Referral,Android 12.4
7847,Organic Search,IOS 17.4
7848,Organic Search,Android 9.2
7849,Organic Search,Android 8.0
7850,Referral,IOS 17.2
7851,Referral,Android 11.5
7852,Direct,Android 11.2
7853,Direct,Android 9.4
7854,Organic Search,Android 8.4
7855,Organic Search,IOS 15.4
7856,Direct,IOS 12.2
7857,Organic Search,IOS 18.4
7858,Direct,IOS 18.0
7859,Meta Ads,Android 10.0
7860,Direct,IOS 12.5
7861,Direct,Android 10.2
7862,Google Ads,IOS 12.0
7863,Referral,IOS 16.4
7864,Direct,Android 9.5
7865,Referral,IOS 16.5
7866,Referral,IOS 15.3
7867,Organic Search,IOS 14.3
7868,Direct,Android 11.4
7869,Direct,IOS 14.4
7870,Organic Search,Android 8.3
7871,Apple Ads,IOS 18.3
7872,Referral,IOS 18.1
7873,Apple Ads,IOS 17.1
7874,Apple Ads,IOS 14.4
7875,Direct,Android 11.1
7876,Organic Search,Android 12.1
7877,Direct,Android 11.1
7878,Direct,IOS 12.3
7879,Referral,Android 9.5
7880,Direct,IOS 13.5
7881,Referral,Android 11.4
7882,Organic Search,Android 11.2
7883,Google Ads,Android 11.1
7884,Organic Search,IOS 16.1
7885,Referral,IOS 18.5
7886,Apple Ads,IOS 17.0
7887,Referral,Android 12.2
7888,Apple Ads,IOS 17.1
7889,Referral,Android 9.0
7890,Referral,IOS 18.4
7891,Google Ads,IOS 18.1
7892,Referral,IOS 18.5
7893,Direct,Android 11.1
7894,Referral,Android 12.3
7895,Apple Ads,IOS 17.1
7896,Referral,IOS 15.3
7897,Organic Search,IOS 15.1
7898,Referral,IOS 13.5
7899,Direct,Android 10.1
7900,Organic Search,IOS 15.0
7901,Referral,Android 11.1
7902,Google Ads,IOS 14.0
7903,Direct,IOS 13.2
7904,Direct,Android 8.2
7905,Google Ads,Android 8.3
7906,Google Ads,Android 8.0
7907,Organic Search,IOS 14.5
7908,Apple Ads,IOS 13.4
7909,Meta Ads,Android 9.4
7910,Apple Ads,IOS 16.4
7911,Organic Search,Android 10.4
7912,Direct,IOS 15.5
7913,Direct,Android 11.1
7914,Direct,IOS 17.0
7915,Direct,Android 8.5
7916,Meta Ads,IOS 17.5
7917,Referral,IOS 16.1
7918,Direct,Android 8.1
7919,Meta Ads,Android 11.1
7920,Direct,Android 10.2
7921,Apple Ads,IOS 17.1
7922,Referral,Android 8.5
7923,Referral,Android 9.2
7924,Direct,IOS 12.1
7925,Referral,Android 10.1
7926,Meta Ads,IOS 12.0
7927,Referral,IOS 16.2
7928,Meta Ads,IOS 14.2
7929,Referral,Android 10.0
7930,Referral,IOS 12.5
7931,Referral,IOS 12.5
7932,Direct,IOS 13.5
7933,Direct,IOS 15.2
7934,Organic Search,Android 12.2
7935,Organic Search,IOS 12.3
7936,Google Ads,Android 9.1
7937,Referral,Android 12.0
7938,Organic Search,IOS 18.2
7939,Direct,Android 11.1
7940,Referral,IOS 13.0
7941,Referral,IOS 17.0
7942,Referral,Android 12.2
7943,Organic Search,IOS 18.3
7944,Meta Ads,IOS 17.2
7945,Organic Search,IOS 15.4
7946,Organic Search,IOS 12.3
7947,Google Ads,Android 8.0
7948,Organic Search,Android 12.4
7949,Organic Search,Android 9.5
7950,Google Ads,Android 8.1
7951,Direct,IOS 16.0
7952,Organic Search,Android 12.3
7953,Direct,Android 10.1
7954,Organic Search,IOS 12.5
7955,Direct,IOS 14.3
7956,Referral,Android 9.4
7957,Google Ads,Android 12.5
7958,Meta Ads,Android 12.4
7959,Referral,IOS 13.4
7960,Apple Ads,IOS 12.5
7961,Referral,Android 12.3
7962,Direct,IOS 17.0
7963,Organic Search,Android 10.0
7964,Direct,IOS 15.5
7965,Referral,Android 10.0
7966,Direct,IOS 17.3
7967,Organic Search,IOS 17.1
7968,Referral,Android 9.4
7969,Organic Search,IOS 14.3
7970,Direct,Android 8.3
7971,Apple Ads,IOS 17.1
7972,Google Ads,IOS 17.1
7973,Meta Ads,IOS 16.1
7974,Organic Search,Android 8.5
7975,Direct,Android 9.2
7976,Referral,Android 9.4
7977,Google Ads,Android 8.4
7978,Organic Search,Android 8.5
7979,Direct,IOS 17.4
7980,Organic Search,IOS 16.5
7981,Organic Search,IOS 12.3
7982,Meta Ads,Android 11.2
7983,Apple Ads,IOS 12.3
7984,Organic Search,Android 9.4
7985,Direct,IOS 15.5
7986,Direct,Android 12.5
7987,Direct,IOS 17.3
7988,Meta Ads,Android 11.4
7989,Direct,IOS 16.5
7990,Google Ads,Android 8.0
7991,Apple Ads,IOS 12.2
7992,Organic Search,Android 8.5
7993,Organic Search,IOS 14.0
7994,Google Ads,IOS 16.3
7995,Direct,Android 8.0
7996,Direct,IOS 14.0
7997,Organic Search,IOS 15.5
7998,Organic Search,IOS 17.1
7999,Meta Ads,Android 9.0
8000,Referral,IOS 14.1
8001,Meta Ads,IOS 14.4
8002,Organic Search,Android 12.0
8003,Organic Search,Android 11.5
8004,Organic Search,Android 8.5
8005,Organic Search,IOS 16.4
8006,Referral,Android 11.5
8007,Direct,IOS 13.1
8008,Referral,IOS 13.4
8009,Organic Search,IOS 18.2
8010,Apple Ads,IOS 12.3
8011,Meta Ads,Android 10.0
8012,Organic Search,IOS 15.5
8013,Direct,IOS 16.0
8014,Referral,Android 9.2
8015,Organic Search,Android 9.0
8016,Apple Ads,IOS 14.4
8017,Direct,IOS 18.1
8018,Direct,IOS 18.2
8019,Organic Search,Android 12.5
8020,Apple Ads,IOS 17.1
8021,Referral,IOS 16.5
8022,Direct,Android 8.1
8023,Organic Search,IOS 12.3
8024,Referral,Android 12.4
8025,Google Ads,IOS 12.2
8026,Organic Search,Android 8.5
8027,Referral,IOS 12.4
8028,Direct,Android 11.5
8029,Google Ads,Android 9.1
8030,Direct,Android 10.5
8031,Organic Search,IOS 12.2
8032,Organic Search,Android 11.0
8033,Direct,IOS 15.3
8034,Organic Search,Android 11.0
8035,Meta Ads,IOS 12.2
8036,Referral,IOS 14.2
8037,Direct,Android 9.1
8038,Direct,Android 12.3
8039,Direct,IOS 16.1
8040,Direct,Android 12.5
8041,Referral,IOS 13.0
8042,Organic Search,Android 8.2
8043,Apple Ads,IOS 14.3
8044,Google Ads,Android 11.5
8045,Referral,IOS 14.0
8046,Organic Search,IOS 17.5
8047,Google Ads,Android 8.2
8048,Meta Ads,IOS 14.0
8049,Organic Search,IOS 14.3
8050,Direct,Android 9.2
8051,Organic Search,Android 9.3
8052,Referral,Android 12.2
8053,Direct,Android 11.4
8054,Direct,IOS 16.2
8055,Referral,IOS 15.0
8056,Organic Search,Android 11.1
8057,Meta Ads,Android 11.2
8058,Referral,IOS 13.4
8059,Meta Ads,IOS 15.0
8060,Google Ads,Android 12.1
8061,Direct,IOS 18.0
8062,Direct,Android 8.5
8063,Direct,Android 9.0
8064,Meta Ads,Android 8.3
8065,Direct,IOS 17.3
8066,Referral,IOS 17.1
8067,Organic Search,IOS 13.1
8068,Direct,IOS 12.5
8069,Direct,Android 8.3
8070,Direct,IOS 17.3
8071,Direct,IOS 17.1
8072,Meta Ads,IOS 14.3
8073,Referral,IOS 18.0
8074,Direct,IOS 13.0
8075,Google Ads,IOS 13.3
8076,Direct,IOS 17.4
8077,Organic Search,Android 11.3
8078,Referral,Android 12.2
8079,Organic Search,IOS 18.1
8080,Referral,Android 11.4
8081,Organic Search,IOS 12.0
8082,Organic Search,Android 10.0
8083,Referral,Android 10.2
8084,Referral,IOS 12.4
8085,Organic Search,IOS 15.4
8086,Direct,IOS 16.4
8087,Direct,IOS 12.3
8088,Direct,IOS 15.3
8089,Meta Ads,IOS 18.1
8090,Apple Ads,IOS 16.2
8091,Direct,Android 10.2
8092,Referral,Android 11.3
8093,Organic Search,IOS 17.3
8094,Direct,Android 9.4
8095,Google Ads,IOS 13.0
8096,Referral,Android 8.2
8097,Referral,Android 8.3
8098,Direct,IOS 14.2
8099,Organic Search,Android 11.0
8100,Organic Search,Android 8.2
8101,Organic Search,IOS 17.3
8102,Google Ads,IOS 12.5
8103,Organic Search,IOS 14.4
8104,Referral,Android 10.2
8105,Direct,Android 8.4
8106,Direct,Android 11.2
8107,Google Ads,IOS 12.4
8108,Referral,IOS 13.3
8109,Organic Search,IOS 17.4
8110,Referral,Android 12.4
8111,Direct,Android 9.2
8112,Referral,IOS 15.3
8113,Organic Search,Android 9.1
8114,Apple Ads,IOS 17.1
8115,Referral,Android 8.5
8116,Referral,Android 11.5
8117,Organic Search,Android 8.5
8118,Organic Search,IOS 16.0
8119,Apple Ads,IOS 16.5
8120,Organic Search,IOS 14.2
8121,Referral,Android 11.3
8122,Meta Ads,IOS 17.4
8123,Direct,Android 10.0
8124,Direct,Android 9.1
8125,Direct,Android 12.1
8126,Direct,Android 10.0
8127,Referral,Android 11.0
8128,Referral,Android 12.3
8129,Referral,IOS 12.2
8130,Direct,Android 11.4
8131,Referral,Android 10.1
8132,Direct,Android 9.4
8133,Direct,IOS 12.1
8134,Organic Search,Android 11.5
8135,Direct,IOS 13.1
8136,Direct,Android 8.4
8137,Direct,IOS 18.1
8138,Organic Search,IOS 12.3
8139,Organic Search,Android 10.0
8140,Organic Search,Android 12.3
8141,Referral,Android 8.4
8142,Direct,IOS 15.1
8143,Organic Search,Android 9.1
8144,Meta Ads,Android 8.5
8145,Direct,IOS 14.5
8146,Direct,Android 11.0
8147,Organic Search,Android 8.4
8148,Google Ads,Android 9.4
8149,Meta Ads,IOS 17.2
8150,Meta Ads,IOS 14.5
8151,Organic Search,IOS 17.3
8152,Direct,IOS 17.3
8153,Apple Ads,IOS 17.1
8154,Organic Search,IOS 17.1
8155,Organic Search,Android 9.5
8156,Referral,IOS 18.2
8157,Referral,Android 9.4
8158,Organic Search,Android 12.2
8159,Direct,Android 11.5
8160,Organic Search,Android 9.0
8161,Referral,IOS 12.3
8162,Meta Ads,Android 9.0
8163,Referral,IOS 13.1
8164,Referral,Android 10.4
8165,Direct,IOS 17.0
8166,Google Ads,Android 11.4
8167,Referral,IOS 13.1
8168,Direct,IOS 12.2
8169,Direct,Android 9.4
8170,Referral,IOS 17.2
8171,Referral,IOS 16.1
8172,Organic Search,IOS 14.2
8173,Organic Search,IOS 13.4
8174,Direct,Android 12.1
8175,Apple Ads,IOS 14.2
8176,Meta Ads,IOS 18.2
8177,Direct,Android 9.0
8178,Direct,IOS 17.4
8179,Apple Ads,IOS 15.3
8180,Referral,IOS 17.2
8181,Direct,Android 12.5
8182,Direct,Android 10.2
8183,Organic Search,IOS 17.5
8184,Direct,Android 12.0
8185,Direct,IOS 12.1
8186,Organic Search,Android 8.2
8187,Referral,Android 8.3
8188,Direct,IOS 14.3
8189,Meta Ads,Android 12.5
8190,Direct,Android 12.1
8191,Google Ads,IOS 16.0
8192,Referral,Android 8.2
8193,Direct,Android 10.0
8194,Google Ads,Android 11.1
8195,Google Ads,IOS 13.4
8196,Referral,IOS 14.1
8197,Direct,IOS 17.3
8198,Referral,Android 10.3
8199,Apple Ads,IOS 17.2
8200,Organic Search,Android 12.2
8201,Direct,IOS 17.5
8202,Referral,Android 10.5
8203,Referral,Android 12.3
8204,Apple Ads,IOS 15.3
8205,Referral,IOS 12.5
8206,Apple Ads,IOS 15.1
8207,Referral,IOS 15.1
8208,Apple Ads,IOS 13.5
8209,Apple Ads,IOS 12.3
8210,Referral,IOS 12.5
8211,Referral,IOS 12.0
8212,Apple Ads,IOS 17.1
8213,Organic Search,IOS 12.1
8214,Referral,Android 8.4
8215,Meta Ads,IOS 15.1
8216,Organic Search,IOS 12.5
8217,Apple Ads,IOS 17.1
8218,Meta Ads,Android 10.3
8219,Direct,Android 12.2
8220,Organic Search,IOS 13.3
8221,Direct,IOS 18.0
8222,Direct,IOS 12.5
8223,Referral,Android 11.2
8224,Meta Ads,IOS 13.2
8225,Referral,Android 12.4
8226,Direct,Android 9.4
8227,Meta Ads,IOS 18.2
8228,Direct,IOS 15.5
8229,Google Ads,Android 11.3
8230,Organic Search,IOS 16.0
8231,Meta Ads,IOS 14.5
8232,Organic Search,Android 11.2
8233,Meta Ads,Android 10.0
8234,Referral,IOS 14.5
8235,Direct,IOS 15.0
8236,Direct,IOS 15.0
8237,Apple Ads,IOS 14.3
8238,Google Ads,IOS 13.2
8239,Direct,IOS 12.2
8240,Direct,IOS 14.3
8241,Referral,IOS 12.0
8242,Organic Search,IOS 14.4
8243,Direct,IOS 17.3
8244,Direct,IOS 15.2
8245,Direct,Android 12.4
8246,Meta Ads,IOS 12.1
8247,Organic Search,Android 10.2
8248,Direct,IOS 17.2
8249,Meta Ads,IOS 17.4
8250,Meta Ads,IOS 14.2
8251,Google Ads,Android 11.0
8252,Apple Ads,IOS 14.5
8253,Direct,Android 11.4
8254,Organic Search,Android 11.4
8255,Organic Search,IOS 14.0
8256,Organic Search,Android 8.5
8257,Organic Search,IOS 12.1
8258,Google Ads,Android 8.5
8259,Meta Ads,IOS 15.1
8260,Direct,Android 12.0
8261,Referral,IOS 17.1
8262,Direct,Android 11.4
8263,Apple Ads,IOS 17.1
8264,Apple Ads,IOS 17.1
8265,Referral,Android 9.4
8266,Organic Search,Android 8.5
8267,Direct,IOS 14.0
8268,Organic Search,Android 11.0
8269,Organic Search,IOS 14.3
8270,Referral,IOS 16.3
8271,Direct,Android 10.1
8272,Apple Ads,IOS 17.1
8273,Referral,IOS 12.3
8274,Referral,IOS 12.3
8275,Referral,Android 10.5
8276,Organic Search,IOS 13.1
8277,Organic Search,IOS 18.3
8278,Referral,Android 9.5
8279,Google Ads,IOS 14.5
8280,Referral,Android 11.3
8281,Referral,Android 9.4
8282,Meta Ads,Android 12.2
8283,Organic Search,Android 12.5
8284,Referral,IOS 15.1
8285,Referral,Android 8.5
8286,Organic Search,IOS 14.2
8287,Google Ads,Android 10.4
8288,Organic Search,Android 10.3
8289,Referral,Android 9.1
8290,Direct,IOS 18.5
8291,Referral,Android 10.0
8292,Direct,IOS 17.5
8293,Referral,Android 8.1
8294,Google Ads,Android 10.2
8295,Organic Search,Android 8.4
8296,Direct,IOS 18.5
8297,Apple Ads,IOS 17.1
8298,Organic Search,IOS 14.3
8299,Direct,Android 9.2
8300,Organic Search,Android 10.5
8301,Referral,Android 12.3
8302,Direct,IOS 15.5
8303,Organic Search,Android 9.1
8304,Direct,Android 10.3
8305,Organic Search,Android 12.0
8306,Meta Ads,Android 9.5
8307,Meta Ads,IOS 17.2
8308,Referral,IOS 15.5
8309,Direct,IOS 13.2
8310,Organic Search,Android 8.0
8311,Referral,IOS 18.5
8312,Direct,IOS 13.0
8313,Referral,IOS 15.3
8314,Referral,IOS 16.0
8315,Apple Ads,IOS 13.0
8316,Google Ads,IOS 18.2
8317,Direct,IOS 16.0
8318,Referral,IOS 18.0
8319,Referral,IOS 13.4
8320,Direct,Android 12.4
8321,Direct,IOS 17.5
8322,Organic Search,IOS 16.4
8323,Google Ads,IOS 17.0
8324,Organic Search,IOS 15.3
8325,Apple Ads,IOS 15.0
8326,Referral,Android 9.0
8327,Referral,IOS 12.0
8328,Direct,Android 10.1
8329,Referral,IOS 12.5
8330,Organic Search,IOS 18.4
8331,Google Ads,Android 12.1
8332,Referral,Android 11.2
8333,Google Ads,Android 10.0
8334,Direct,Android 12.5
8335,Referral,Android 12.0
8336,Referral,Android 12.2
8337,Referral,IOS 13.4
8338,Referral,Android 9.4
8339,Apple Ads,IOS 12.1
8340,Apple Ads,IOS 17.1
8341,Direct,Android 11.5
8342,Google Ads,Android 12.0
8343,Organic Search,IOS 16.5
8344,Direct,IOS 14.5
8345,Google Ads,IOS 13.3
8346,Direct,Android 12.5
8347,Apple Ads,IOS 17.1
8348,Referral,IOS 18.3
8349,Direct,Android 11.4
8350,Referral,Android 12.2
8351,Direct,IOS 16.0
8352,Referral,Android 8.2
8353,Direct,Android 9.0
8354,Direct,Android 11.3
8355,Organic Search,Android 11.4
8356,Organic Search,Android 11.2
8357,Referral,Android 9.2
8358,Direct,Android 9.0
8359,Organic Search,Android 9.1
8360,Organic Search,IOS 17.1
8361,Direct,Android 9.2
8362,Referral,IOS 17.5
8363,Referral,IOS 16.5
8364,Apple Ads,IOS 16.5
8365,Apple Ads,IOS 12.0
8366,Meta Ads,IOS 12.2
8367,Organic Search,Android 8.2
8368,Organic Search,IOS 18.0
8369,Referral,IOS 13.1
8370,Direct,IOS 15.2
8371,Organic Search,Android 11.0
8372,Referral,IOS 17.3
8373,Meta Ads,IOS 18.4
8374,Apple Ads,IOS 17.1
8375,Google Ads,Android 11.4
8376,Referral,Android 10.1
8377,Direct,Android 10.4
8378,Apple Ads,IOS 16.3
8379,Referral,IOS 17.5
8380,Google Ads,Android 9.3
8381,Organic Search,IOS 15.2
8382,Organic Search,Android 9.5
8383,Organic Search,IOS 16.4
8384,Organic Search,Android 9.0
8385,Referral,IOS 14.4
8386,Direct,IOS 16.1
8387,Referral,IOS 12.4
8388,Referral,Android 8.5
8389,Referral,IOS 18.5
8390,Referral,Android 12.4
8391,Google Ads,Android 11.2
8392,Direct,Android 9.2
8393,Meta Ads,IOS 14.1
8394,Google Ads,IOS 14.4
8395,Referral,IOS 13.3
8396,Direct,IOS 13.0
8397,Direct,Android 10.4
8398,Meta Ads,IOS 16.4
8399,Organic Search,IOS 18.3
8400,Direct,IOS 18.1
8401,Referral,IOS 17.3
8402,Referral,Android 9.5
8403,Direct,IOS 13.0
8404,Organic Search,Android 10.0
8405,Referral,IOS 12.0
8406,Meta Ads,Android 12.5
8407,Direct,IOS 18.2
8408,Direct,Android 12.1
8409,Google Ads,IOS 18.4
8410,Meta Ads,IOS 12.3
8411,Referral,IOS 16.1
8412,Apple Ads,IOS 17.1
8413,Direct,IOS 17.3
8414,Google Ads,Android 10.5
8415,Referral,IOS 15.4
8416,Referral,Android 12.5
8417,Referral,IOS 16.0
8418,Organic Search,Android 10.0
8419,Referral,Android 10.1
8420,Organic Search,Android 11.1
8421,Organic Search,Android 8.3
8422,Google Ads,Android 12.4
8423,Organic Search,IOS 12.2
8424,Google Ads,IOS 12.4
8425,Google Ads,IOS 12.5
8426,Organic Search,Android 10.3
8427,Organic Search,IOS 17.2
8428,Apple Ads,IOS 12.2
8429,Organic Search,Android 8.3
8430,Direct,Android 10.5
8431,Google Ads,Android 12.5
8432,Organic Search,IOS 15.3
8433,Apple Ads,IOS 17.1
8434,Google Ads,Android 8.0
8435,Direct,IOS 14.3
8436,Apple Ads,IOS 17.4
8437,Organic Search,Android 12.1
8438,Direct,Android 12.5
8439,Organic Search,IOS 17.5
8440,Direct,IOS 15.2
8441,Referral,IOS 13.2
8442,Direct,IOS 12.4
8443,Referral,Android 9.1
8444,Direct,Android 11.2
8445,Referral,Android 10.3
8446,Organic Search,Android 9.1
8447,Apple Ads,IOS 13.5
8448,Meta Ads,IOS 16.0
8449,Direct,Android 8.1
8450,Referral,Android 12.1
8451,Meta Ads,Android 12.3
8452,Organic Search,IOS 12.4
8453,Organic Search,Android 10.5
8454,Organic Search,IOS 17.2
8455,Meta Ads,IOS 14.3
8456,Direct,IOS 16.1
8457,Direct,IOS 17.1
8458,Meta Ads,IOS 17.5
8459,Google Ads,Android 10.0
8460,Direct,Android 10.1
8461,Referral,Android 11.0
8462,Google Ads,IOS 12.5
8463,Meta Ads,IOS 12.5
8464,Referral,Android 9.3
8465,Direct,Android 12.0
8466,Direct,IOS 12.0
8467,Referral,Android 9.0
8468,Organic Search,Android 8.0
8469,Meta Ads,Android 11.1
8470,Direct,IOS 16.4
8471,Referral,Android 8.0
8472,Direct,IOS 14.0
8473,Google Ads,IOS 17.5
8474,Direct,Android 11.2
8475,Direct,Android 11.0
8476,Apple Ads,IOS 17.1
8477,Meta Ads,Android 9.4
8478,Referral,IOS 14.3
8479,Direct,IOS 15.2
8480,Apple Ads,IOS 18.1
8481,Organic Search,Android 8.1
8482,Organic Search,IOS 18.4
8483,Direct,Android 10.2
8484,Google Ads,IOS 13.0
8485,Organic Search,IOS 15.2
8486,Organic Search,IOS 17.3
8487,Apple Ads,IOS 12.2
8488,Meta Ads,IOS 16.5
8489,Direct,Android 10.4
8490,Referral,IOS 17.1
8491,Direct,IOS 16.3
8492,Meta Ads,Android 10.3
8493,Referral,Android 10.2
8494,Referral,IOS 13.1
8495,Google Ads,Android 9.3
8496,Meta Ads,IOS 15.0
8497,Organic Search,Android 9.4
8498,Direct,Android 12.0
8499,Organic Search,IOS 13.2
8500,Referral,IOS 17.5
8501,Referral,IOS 17.0
8502,Direct,Android 8.2
8503,Direct,IOS 14.4
8504,Referral,Android 9.1
8505,Apple Ads,IOS 17.0
8506,Direct,IOS 18.0
8507,Organic Search,IOS 12.5
8508,Meta Ads,IOS 12.3
8509,Referral,IOS 18.1
8510,Organic Search,IOS 15.4
8511,Apple Ads,IOS 18.1
8512,Google Ads,Android 11.1
8513,Direct,Android 9.5
8514,Organic Search,IOS 14.1
8515,Meta Ads,IOS 15.1
8516,Direct,Android 9.1
8517,Referral,IOS 15.3
8518,Referral,IOS 16.4
8519,Organic Search,Android 11.3
8520,Apple Ads,IOS 17.1
8521,Direct,Android 11.1
8522,Direct,Android 10.5
8523,Meta Ads,Android 9.1
8524,Direct,IOS 15.1
8525,Referral,Android 12.3
8526,Meta Ads,Android 12.5
8527,Organic Search,IOS 12.1
8528,Referral,Android 10.5
8529,Google Ads,IOS 15.1
8530,Google Ads,IOS 16.5
8531,Referral,Android 11.2
8532,Organic Search,Android 11.4
8533,Google Ads,IOS 18.3
8534,Direct,Android 9.4
8535,Organic Search,Android 10.5
8536,Direct,IOS 17.4
8537,Organic Search,IOS 17.0
8538,Referral,IOS 18.2
8539,Apple Ads,IOS 17.1
8540,Referral,Android 9.1
8541,Direct,Android 8.5
8542,Organic Search,IOS 18.3
8543,Referral,Android 8.1
8544,Referral,Android 8.4
8545,Organic Search,IOS 17.4
